age_upon_intake_(years),time_in_shelter_days
0.057534247,35.90902778
2,169.7972222
0.057534247,4.827777778
1,1.797222222
0.057534247,5.895138889
0.057534247,214.5840278
0.076712329,5.895138889
0.076712329,5.895833333
0.076712329,5.895833333
0.057534247,5.895833333
6,4.001388889
3,10.13402778
0.575342466,5.391666667
0.082191781,18.32152778
0.164383562,3.331944444
0.164383562,22.27569444
0.164383562,17.15833333
0.164383562,16.13958333
6,3.747916667
5,5.06875
0.082191781,41.95416667
0.082191781,41.95625
0.082191781,31.06458333
0.657534247,0.211805556
0.328767123,7.804861111
0.164383562,5.28125
0.410958904,4.044444444
0.328767123,4.218055556
1,3.257638889
0.095890411,41.94722222
0.082191781,21.22708333
4,2.105555556
0.164383562,5.981944444
2,67.20833333
0.328767123,3.217361111
0.328767123,3.219444444
0.328767123,3.219444444
2,6.135416667
0.164383562,5.102777778
0.328767123,4.199305556
0.057534247,0.158333333
1,1.017361111
0.164383562,1.017361111
2,3.190277778
2,3.189583333
0.410958904,3.189583333
0.082191781,4.11875
2,19.81388889
2,10.03125
7,3.168055556
0.057534247,113.9069444
1,1.738888889
0.328767123,0.04375
2,37.10833333
0.082191781,4.017361111
0.082191781,4.069444444
2,41.69375
4,0.298611111
4,7.233333333
4,27.28263889
4,57.67986111
2,1.143055556
1,10.31180556
8,0.540972222
0.057534247,69.20138889
0.246575342,3.763888889
0.057534247,70.28194444
0.057534247,72.10069444
1,4.299305556
0.082191781,5.290972222
2,0.230555556
0.082191781,4.25625
0.082191781,4.230555556
0.082191781,4.261111111
0.082191781,4.259027778
0.082191781,4.299305556
8,30.14305556
0.082191781,17.25208333
1,2.991666667
1,16.13541667
0.328767123,3.165972222
0.328767123,3.228472222
0.739726027,33.34930556
1,4.813194444
1,3.175694444
0.095890411,34.02777778
0.095890411,34.02777778
0.095890411,34.07222222
1,20.04444444
0.164383562,4.101388889
0.164383562,4.101388889
0.082191781,5.103472222
0.082191781,4.192361111
0.904109589,30.14861111
0.739726027,34.10208333
0.164383562,0.842361111
2,1.879861111
0.739726027,6.086805556
0,0.074305556
0.082191781,1.109027778
0.082191781,26.27777778
0.057534247,1.879861111
0.057534247,1.879861111
0.057534247,1.880555556
0.057534247,1.880555556
0.057534247,1.880555556
0.057534247,1.880555556
0.057534247,1.88125
0.057534247,1.88125
0.057534247,1.88125
0.057534247,1.881944444
6,1.095833333
3,3.964583333
0.076712329,0.010416667
4,0.996527778
0.328767123,2.79375
0.328767123,4.918055556
0.328767123,2.79375
0.328767123,2.794444444
2,9.839583333
10,9.839583333
0,0.034027778
1,1.764583333
9,8.2
0.410958904,0.047222222
4,8.121527778
0.164383562,40.30694444
0.164383562,111.2881944
10,0.070138889
0.082191781,29.06875
4,0.261805556
2,32.25763889
0.164383562,22.13541667
1,3.257638889
0.082191781,4.217361111
0.082191781,4.217361111
0.082191781,4.217361111
0.082191781,4.218055556
0.076712329,0.046527778
0.076712329,0.047222222
0.076712329,0.048611111
1,4.189583333
0.082191781,21.88611111
0.164383562,65.10763889
0.328767123,7.910416667
0.082191781,89.08055556
2,15.08263889
2,82.06527778
1,4.903472222
1,4.902083333
1,0.188194444
1,139.9534722
0.057534247,70.14791667
0.057534247,70.15138889
0.057534247,111.9902778
5,7.084027778
0.057534247,0.413888889
0.164383562,3.956944444
2,1.877777778
0.038356164,1.878472222
0.038356164,1.878472222
0.038356164,1.878472222
2,3.979861111
3,10.81875
0.328767123,4.225694444
0.328767123,4.034027778
1,0.080555556
1,4.78125
1,0.068055556
0.904109589,48.76805556
0.016438356,0.045833333
0.016438356,0.046527778
2,0.826388889
1,18.75347222
1,18.07569444
1,0.065972222
1,23.38472222
1,33.43680556
0.328767123,50.41805556
0.328767123,39.11388889
0.328767123,39.09652778
0.082191781,5.304861111
0.082191781,4.272222222
10,14.31736111
2,6.209722222
7,49.16527778
1,39.05972222
2,24.15416667
3,21.18611111
8,0.00625
8,1.05
2,1.853472222
2,28.27291667
0.082191781,32.20486111
0.082191781,4.208333333
5,3.2625
0.076712329,23.23611111
0.082191781,32.10208333
0.082191781,0.988888889
0.082191781,0.988888889
0.082191781,0.9875
1,58.02430556
0.082191781,30.94097222
0.082191781,27.125
0.082191781,30.94513889
0.082191781,4.840277778
1,0.015972222
1,11.83611111
1,26.87569444
4,2.911805556
10,6.108333333
0.082191781,38.74513889
0.082191781,38.95486111
7,3.985416667
2,5.9125
3,41.85416667
1,0.513194444
1,0.511111111
0.410958904,19.42569444
2,8.248611111
2,20.17847222
7,13.03194444
2,5.297916667
0.410958904,5.222916667
0.739726027,1.230555556
0.038356164,0.095138889
0.038356164,0.095138889
0.038356164,0.095138889
0.038356164,0.095833333
0.082191781,37.92361111
1,70.13402778
0.082191781,33.12847222
0.082191781,18.27708333
0.082191781,18.27777778
0.016438356,12.33888889
0.016438356,75.37013889
0.016438356,66.29583333
0.016438356,66.33055556
2,27.4
2,4.471527778
0.164383562,18.19027778
0.328767123,5.177777778
0.493150685,2.841666667
2,1.195138889
0.076712329,37.17222222
8,6.022222222
5,3.990972222
1,59.36319444
0.164383562,31.10416667
2,3.916666667
0.164383562,29.88680556
2,4.047222222
0.164383562,4.033333333
0.410958904,15.9375
5,0.684027778
5,11.96597222
1,0.025694444
0.575342466,10.92638889
0.164383562,0.602777778
12,0.963888889
2,37.45138889
2,7.45625
2,0.975694444
0.038356164,2.239583333
0.038356164,2.239583333
6,10.78611111
0.410958904,4.276388889
0.410958904,7.893055556
0.904109589,1.117361111
4,4.248611111
15,203.0944444
0.082191781,37.13263889
0.575342466,5.257638889
0.076712329,5.118055556
2,6.052777778
3,1.603472222
3,0.95
1,1.011805556
0.575342466,4.199305556
0.328767123,0.006944444
0.328767123,0.0625
1,0.0125
6,42.00833333
0.493150685,4.963194444
1,25.93611111
2,36.82222222
0.082191781,32.06458333
2,36.79791667
0.164383562,4.048611111
0.019178082,130.8840278
0.019178082,136.04375
0.019178082,137.8729167
0.019178082,171.0895833
0.410958904,8.038888889
1,9.050694444
0.164383562,32.97013889
0.164383562,3.013194444
0.164383562,15.20486111
4,98.81458333
3,11.85486111
0.575342466,25.62083333
2,3.040277778
0.164383562,3.040972222
0.164383562,3.040972222
0.164383562,3.040972222
0.164383562,3.040972222
0.164383562,3.040972222
2,0.385416667
2,0.38125
0.575342466,99.47916667
0.076712329,0.2875
1,3.111111111
1,47.28125
1,16.98402778
1,16.20763889
0.082191781,4.276388889
0.082191781,4.248611111
0.082191781,5.084722222
2,4.248611111
1,38.88611111
2,72.19444444
2,7.436111111
2,15.28888889
0.164383562,30.275
0.164383562,30.275
0.164383562,7.288194444
8,0.299305556
0.082191781,6.239583333
0.739726027,4.2125
0.739726027,4.284027778
0.082191781,36.04722222
0.082191781,36.04722222
8,1.153472222
0.657534247,9.222222222
2,8.949305556
0.328767123,4.138194444
0.328767123,4.138194444
0.328767123,4.138888889
0.328767123,4.138888889
5,13.95555556
3,19.49791667
3,41.17708333
1,8.195833333
13,1.061805556
0.057534247,106.1013889
0.057534247,107.0229167
0.057534247,108.1916667
0.057534247,105.9569444
13,2.409722222
0.328767123,7.032638889
2,10.00486111
2,17.99652778
0.082191781,7.270833333
0.328767123,1.708333333
0.164383562,61.13888889
0.328767123,2.992361111
0.164383562,61.13888889
2,0.042361111
6,10.77361111
6,8.897222222
8,3.972222222
1,84.95
0.076712329,77.01180556
0.076712329,77.02430556
0.076712329,76.67361111
0.246575342,4.065277778
0.082191781,4.004861111
10,43.91388889
2,0.752777778
1,108.2215278
2,35.79652778
2,17.84791667
2,0.496527778
2,1.390972222
4,5.55
0.082191781,30.17986111
0.082191781,14.34236111
0.082191781,30.18055556
0.082191781,30.18055556
0.082191781,30.18055556
2,4.277083333
0.328767123,9.299305556
0.246575342,25.32638889
0.164383562,17.27083333
0.164383562,7.33125
0.164383562,7.331944444
0.082191781,107.975
1,4.121527778
1,9.94375
0.410958904,9.288194444
0.038356164,0.252777778
0.038356164,0.253472222
0.739726027,2.1625
0.038356164,0.253472222
0.739726027,2.161805556
1,17.08611111
2,4.181944444
14,6.2375
0.082191781,0.081944444
14,0.113888889
2,5.00625
2,5.00625
2,5.111805556
2,34.90416667
2,7.9875
0.057534247,0.167361111
4,2.997222222
3,75.60555556
0.575342466,15.93541667
3,5.947222222
0.164383562,31.07361111
0.164383562,4.063194444
2,44.96944444
0.164383562,2.05625
5,0.079861111
11,1.783333333
8,37.32847222
8,9.154861111
0.082191781,28.05416667
7,4.109722222
6,2.979861111
1,35.09375
2,33.98125
0.575342466,4.198611111
0.164383562,24.00416667
0.164383562,24.00486111
0.164383562,24.00486111
0.493150685,7.171527778
2,0.995833333
0.904109589,0.935416667
4,0.935416667
1,15.87083333
13,37.69166667
0.164383562,4.143055556
10,37.69166667
5,16.01458333
0.164383562,3.002777778
4,0.888888889
0.082191781,28.02708333
4,2.092361111
2,20.01875
1,0.055555556
1,35.73958333
0.493150685,2.208333333
0.328767123,0.201388889
0.164383562,0.973611111
2,7.902083333
0.328767123,25.85833333
1,34.80416667
5,33.56944444
1,0.452777778
2,0.3625
2,12.29722222
0.082191781,0.669444444
0.164383562,4.449305556
1,4.133333333
0.057534247,0.252777778
0.057534247,0.252777778
0.057534247,0.253472222
0.057534247,0.253472222
0.057534247,0.253472222
10,0.474305556
7,0.474305556
3,0.474305556
4,0.474305556
4,0.474305556
10,0.474305556
1,1.102083333
1,1.101388889
3,49.48819444
0.328767123,5.121527778
7,26.26458333
1,4.064583333
0.164383562,21.17986111
0.164383562,21.17916667
0.164383562,21.17916667
1,141.8340278
1,1.036111111
3,1.208333333
3,4.3625
0.038356164,0.175
0.038356164,0.175
0.164383562,26.0875
2,14.86736111
1,5.835416667
0.410958904,13.19027778
0.016438356,0.149305556
0.016438356,0.15
0.016438356,0.15
0.575342466,3.132638889
1,6.202777778
1,2.107638889
0.575342466,4.119444444
0.164383562,4.157638889
3,5.119444444
6,40.89652778
0.082191781,5.071527778
0.082191781,4.095833333
1,0.699305556
0.821917808,1.038194444
1,0.7
0.164383562,35.04583333
0.164383562,35.06875
0.164383562,21.08611111
0.164383562,4.036111111
4,7.775694444
0.038356164,0.04375
1,32.73541667
2,0.064583333
3,3.117361111
2,1.601388889
0.904109589,16.01736111
0.410958904,9.384722222
0.164383562,4.925694444
2,4.072916667
2,4.072916667
0.821917808,1.3
1,5.247916667
1,4.245138889
2,7.871527778
2,5.306944444
3,3.853472222
3,5.306944444
2,4.982638889
0.164383562,4.03125
3,1.216666667
0.164383562,4.259027778
1,8.199305556
0.246575342,10.11111111
3,0.85
1,3.084027778
2,4.228472222
2,13.93611111
4,5.213888889
2,14.12569444
1,6.238194444
0.164383562,3.963888889
0.657534247,4.189583333
2,9.888888889
2,3.91875
1,3.913194444
4,0.111111111
4,0.340972222
4,4.946527778
3,3.888888889
0.082191781,9.168055556
0.164383562,18.76527778
0.164383562,12.16319444
0.164383562,2.095138889
0.082191781,2.104166667
1,4.0125
0.016438356,0.038194444
0.016438356,0.038194444
0.016438356,0.038194444
0.246575342,19.84513889
1,1.003472222
6,12.64375
1,0.394444444
1,7.763888889
1,7.763888889
1,4.283333333
2,6.163888889
0.493150685,13.10763889
0.082191781,2.95
3,89.96736111
2,0.875
2,34.07638889
2,31.06111111
0.038356164,0.120833333
0.164383562,3.286805556
2,3.286805556
0.575342466,4.960416667
5,3.164583333
0.082191781,4.209027778
10,13.24513889
1,0.008333333
1,20.79166667
1,10.85277778
1,120.8770833
2,14.125
2,14.12569444
2,8.890972222
0.575342466,14.17916667
4,11.21458333
3,10.87847222
2,26.86666667
0.076712329,47.85763889
0.076712329,47.85902778
0.076712329,47.85902778
0.076712329,0.106944444
0.076712329,0.106944444
2,0.157638889
1,5.978472222
2,0.005555556
0.164383562,4.095138889
0.164383562,4.84375
5,1.86875
0.164383562,0.689583333
0.057534247,46.82013889
7,4.685416667
2,0.405555556
2,4.647222222
1,1.575
1,7.795138889
1,25.98402778
1,61.26597222
2,30.07569444
3,5.247222222
2,10.14444444
6,6.166666667
0.082191781,4.259722222
1,9.1
0.082191781,68.14722222
0.904109589,2.038888889
13,204.9013889
0.904109589,0.838888889
2,5.1
0.164383562,21.95
0.164383562,21.95
0.164383562,4.086805556
1,0.017361111
0.328767123,0.077083333
0.082191781,4.025694444
0.164383562,3.976388889
0.164383562,3.975694444
0.164383562,3.975694444
0.019178082,69.01736111
1,3.979166667
1,3.938888889
1,0.00625
2,100.8673611
0.076712329,8.740277778
4,3.393055556
9,18.06458333
5,29.19652778
0.076712329,0.007638889
10,21.12083333
0.164383562,4.3375
0.246575342,4.04375
0.246575342,4.04375
0.246575342,4.04375
0.246575342,4.04375
0.246575342,4.04375
0.246575342,4.044444444
1,4.044444444
2,36.24722222
0.164383562,25.29236111
0.164383562,4.01875
0.164383562,7.508333333
0.038356164,0.492361111
0.038356164,0.492361111
0.038356164,0.492361111
0.038356164,4.268055556
0.164383562,8.072916667
14,0.079166667
1,4.0125
1,4.0125
0.082191781,4.200694444
0.082191781,4.246527778
2,10.16666667
0.019178082,0.527777778
0.019178082,0.527777778
0.019178082,0.527777778
0.019178082,0.527777778
0.019178082,0.527777778
0.019178082,4.227083333
0.082191781,58.24305556
0.328767123,22.24583333
0.082191781,29.21180556
0.082191781,216.7895833
4,3.947222222
0.082191781,10.75833333
0.082191781,6.155555556
0.082191781,5.159027778
0.575342466,7.036805556
0.082191781,4.18125
0.082191781,4.1875
0.082191781,48.87847222
0.082191781,44.10625
0.082191781,8.032638889
0.082191781,41
0.057534247,51.16388889
0.657534247,2.913888889
0.246575342,4.997222222
0.076712329,43.19444444
0.076712329,43.20555556
0.246575342,0.950694444
0.076712329,79.11736111
0.246575342,10.09375
0.076712329,79.11736111
0.076712329,52.92361111
0.076712329,83.78819444
0.082191781,62.18958333
1,4.126388889
0.164383562,2.076388889
0.164383562,20.96805556
0.164383562,20.96875
0.164383562,4.867361111
0.328767123,44.03541667
0.328767123,4.863194444
0.328767123,4.075
5,151.6506944
0.082191781,11.10833333
6,151.6506944
2,33.12708333
1,0.929861111
0.019178082,0.078472222
0.019178082,0.079166667
0.019178082,0.079861111
0.019178082,0.080555556
0.019178082,0.08125
2,0.6375
1,99.91597222
1,61.84236111
5,220.9256944
12,6.814583333
0.082191781,0.722222222
1,1.676388889
3,7.027777778
2,0.982638889
0.328767123,3.339583333
5,3.736805556
1,0.807638889
2,6.158333333
2,5.279861111
0.164383562,4.246527778
0.164383562,4.293055556
2,8.140972222
0.082191781,5.311805556
0.082191781,27.04166667
0.082191781,27.04236111
0.082191781,27.04444444
0.082191781,27.04513889
0.082191781,27.04513889
0.082191781,22.11041667
2,8.186111111
2,7.183333333
0.328767123,9.892361111
8,1.098611111
0.739726027,9.211111111
2,3.935416667
0.076712329,0.194444444
2,1.94375
0.076712329,1.94375
0.082191781,1.945138889
0.082191781,1.945833333
0.095890411,1.946527778
0.082191781,1.947222222
0.082191781,1.947222222
0.082191781,2.088888889
11,47.02291667
2,0.686111111
0.082191781,2.320833333
2,0.676388889
0.082191781,37.04861111
0.082191781,11.79375
0.082191781,55.99513889
0.057534247,55.98680556
0.057534247,55.98611111
0.082191781,39.71180556
0.082191781,46.90277778
0.082191781,46.90277778
0.082191781,33.04513889
0.082191781,33.04305556
2,81.12430556
2,1.090972222
2,22.93194444
2,194.8486111
8,0.752777778
0.328767123,6.735416667
1,27.07291667
0.057534247,35.27152778
2,25.08125
0.082191781,34.62847222
3,31.17638889
1,2.06875
2,5.002777778
0.164383562,9.213194444
0.164383562,8.197916667
0.164383562,8.245138889
0.164383562,14.14930556
0.164383562,13.25486111
0.410958904,0.024305556
5,2.961111111
5,5.211111111
0.057534247,219.0298611
1,0.004166667
1,10.97291667
0.164383562,5.943055556
0.076712329,10.97291667
0.076712329,10.97291667
0.076712329,10.97291667
0.076712329,10.97291667
0.739726027,2.925694444
0.164383562,5.913888889
0.164383562,5.944444444
0.164383562,5.944444444
0.164383562,5.092361111
2,0.013888889
4,2.054861111
5,6.04375
0.410958904,0.010416667
0.739726027,5.069444444
2,0.006944444
1,3.867361111
8,6.885416667
0.821917808,19.08541667
0.410958904,10.8875
18,0.245833333
1,4.065277778
0.164383562,4.065277778
0.164383562,4.065277778
0.164383562,4.065972222
1,4.2625
0.082191781,3.977777778
10,239.7152778
6,14.08541667
2,2.21875
2,0.950694444
2,16.00833333
2,54.96666667
1,3.947916667
4,4.044444444
4,18.52777778
4,6.109027778
2,21.20763889
0.410958904,4.277083333
0.410958904,0.009027778
0.410958904,0.006944444
8,0.915972222
3,4.095833333
5,5.01875
2,3.990277778
0.082191781,4.182638889
1,3.777083333
1,3.777083333
17,1.483333333
10,84.17222222
0.082191781,4.322916667
0.057534247,66.96527778
0.057534247,66.96527778
0.057534247,66.96805556
0.328767123,1.084722222
0.082191781,5.354166667
0.082191781,7.314583333
0.082191781,4.322916667
0.082191781,4.282638889
0.082191781,4.484722222
0.082191781,4.301388889
0.082191781,5.353472222
2,8.116666667
0.082191781,9.065972222
3,33.04444444
0.082191781,6.2875
0.164383562,17.09027778
0.082191781,27.24444444
1,3.295138889
2,5.245833333
1,27.99791667
0.082191781,6.238888889
0.082191781,4.130555556
0.082191781,8.940277778
0.164383562,2.9625
0.082191781,5.174305556
0.082191781,8.940277778
0.082191781,8.940972222
0.019178082,0.063888889
0.082191781,13.11319444
0.082191781,4.214583333
0.082191781,3.913194444
0.076712329,24.83888889
15,0.975694444
2,10.01597222
0.164383562,6.131944444
0.164383562,21.98819444
7,10.08055556
7,7.201388889
6,8.115972222
0.082191781,4.131944444
0.246575342,6.079861111
0.739726027,58.98541667
2,3.095833333
0.575342466,3.095833333
0.739726027,15.74861111
3,22.89930556
0.575342466,41.24236111
1,0.4
5,5.311805556
1,0.01875
0.082191781,4.317361111
5,0.343055556
0.082191781,4.317361111
1,4.347916667
1,107.2555556
6,8.468055556
6,13.19236111
10,11.07222222
0.164383562,5.276388889
0.164383562,5.226388889
0.164383562,3.295138889
0.164383562,4.296527778
0.164383562,3.297916667
0.082191781,4.004861111
0.019178082,0.124305556
0.019178082,0.122916667
7,9.892361111
7,64.94513889
5,3.241666667
5,9.146527778
0.082191781,84.01875
0.739726027,6.177083333
1,1.104861111
0.082191781,16.99583333
0.082191781,4.372222222
0.082191781,4.372916667
1,19.99583333
1,0.742361111
0.076712329,32.14027778
2,13.07777778
0.493150685,36.96319444
0.328767123,23.98263889
0.493150685,36.96319444
0.328767123,23.98263889
1,0.013194444
2,1.033333333
0.082191781,19.15833333
8,6.053472222
8,0.075
0.082191781,4.247222222
1,5.244444444
1,7.835416667
0.082191781,17.00694444
1,2.893055556
2,1.029166667
1,0.428472222
2,121.2118056
13,10.29791667
14,17.25
0.082191781,18.29097222
0.082191781,34.03958333
0.082191781,32.13055556
4,1.223611111
0.082191781,33.14513889
0.082191781,33.14305556
0.164383562,4.195138889
2,0.81875
0.076712329,51.10625
0.328767123,8.150694444
0.575342466,0.022916667
3,9.763194444
2,38.10277778
1,60.87916667
1,5.115277778
1,0.008333333
10,12.03541667
0.328767123,1.094444444
0.082191781,2.156944444
0.082191781,4.102777778
0.082191781,2.15625
0.082191781,3.138888889
2,8.977777778
10,0.885416667
2,0.014583333
2,4.083333333
1,5.052777778
1,4.015277778
0.164383562,22.86111111
3,8.024305556
0.008219178,0.01875
7,0.75
0.821917808,0.75
13,7.350694444
0.082191781,58.38055556
10,14.12430556
9,0.353472222
3,6.344444444
1,3.322222222
2,0.285416667
0.082191781,21.06180556
12,24.50902778
6,25.04166667
0.410958904,1.107638889
0.328767123,3.249305556
12,0.352777778
0.019178082,67.10138889
0.057534247,67.17430556
0.328767123,3.258333333
0.328767123,3.259027778
1,17.03611111
0.082191781,4.772916667
0.002739726,0.060416667
0.002739726,0.061111111
1,24.08194444
0.493150685,1.398611111
0.410958904,6.825694444
1,2.695833333
0.164383562,1.96875
0.082191781,28.71666667
1,2.8
0.328767123,213.3423611
0.821917808,0.497222222
0.821917808,0.497222222
0.575342466,11.08958333
0.575342466,5.313888889
2,0.3625
2,0.3625
0.076712329,62.95277778
2,4.269444444
5,6.109722222
4,23.8625
8,22.14652778
8,0.04375
1,0.145138889
1,1.24375
0.082191781,30.24166667
1,0.007638889
1,0.018055556
1,0.070833333
0.082191781,30.24166667
1,5.239583333
7,23
6,3.081944444
6,0.252083333
0.164383562,1.163888889
2,0.038194444
0.164383562,4.174305556
0.164383562,4.220138889
2,1.815277778
2,6.163194444
0.328767123,7.128472222
0.739726027,4.206944444
0.739726027,4.20625
0.739726027,4.206944444
5,3.877083333
2,11.04861111
0.038356164,0.047916667
0.038356164,0.048611111
0.038356164,0.048611111
0.038356164,0.048611111
0.038356164,0.049305556
0.038356164,0.049305556
5,0.135416667
2,12.97638889
2,7.95
2,8.053472222
2,18.79375
0.739726027,7.11875
0.739726027,7.11875
0.076712329,74.01319444
0.076712329,38.07222222
0.164383562,9.241666667
0,0.208333333
0,0.208333333
0,0.209027778
0.082191781,8.183333333
0.082191781,4.24375
0.082191781,12.10277778
0.082191781,0.156944444
0.082191781,0.156944444
1,1.994444444
0.328767123,0.002777778
5,13.07638889
5,120.2909722
0.575342466,4.227777778
0.164383562,14.09513889
2,23.00069444
0.328767123,5.944444444
10,7.144444444
10,3.034027778
1,4.697222222
11,5.633333333
0.493150685,4.045138889
0.164383562,3.4
0.164383562,67.05069444
3,6.395138889
1,11.87777778
1,9.034027778
0.410958904,0.035416667
2,1.134722222
0.575342466,35.0375
0.164383562,3.248611111
1,0.063888889
0.082191781,2.990972222
0.082191781,4.195138889
2,74.95416667
2,69.04236111
0.082191781,11.23402778
0.082191781,11.23541667
0.082191781,10.91944444
0.082191781,10.92013889
0.082191781,7.06875
3,5.20625
0.410958904,9.994444444
0.410958904,4.2125
0.575342466,9.947222222
8,1.155555556
2,0.095833333
12,56.94513889
12,1.895138889
12,48.20625
2,7.854861111
5,2.184722222
0.076712329,7.972916667
0.076712329,7.973611111
0.739726027,4.173611111
0.739726027,4.101388889
0.246575342,5.978472222
0.082191781,2.981944444
2,19.01736111
2,4.134722222
2,4.134722222
0.493150685,4.134722222
0.493150685,4.134722222
0.493150685,4.135416667
2,140.1347222
0.328767123,9.934027778
0.328767123,11.03333333
0.328767123,10.94930556
1,6.086111111
0.164383562,7.005555556
0.164383562,11.03333333
0.164383562,8.136111111
0.164383562,16.15069444
0.057534247,0.135416667
0.410958904,4.130555556
0.410958904,4.130555556
0.057534247,0.113194444
0.057534247,0.113194444
0.002739726,0.1
1,0.706944444
1,0.022222222
2,7.829861111
10,21.825
1,4.035416667
1,4.035416667
1,15.99027778
1,5.122222222
1,1.022222222
1,0.882638889
3,48.91805556
7,1.722916667
1,8.6875
8,6.798611111
1,11.86458333
1,1.932638889
4,6.999305556
3,6.8
0.904109589,7.104861111
0.493150685,8.947916667
1,0.493055556
1,0.49375
1,0.49375
1,21.54513889
4,0.302083333
2,0.138194444
0.082191781,11.30208333
0.246575342,3.063888889
6,10.19444444
1,4.040972222
1,5.219444444
1,4.266666667
0.575342466,3.199305556
0.057534247,0.216666667
0.410958904,0.041666667
0.038356164,0.216666667
0.575342466,3.199305556
5,0.0375
1,0.0375
2,6.904861111
2,5.019444444
2,18.18958333
1,2.038194444
0.328767123,5.16875
2,4.197222222
1,5.167361111
8,6.85
0.739726027,7.109722222
0.082191781,2.960416667
0.164383562,4.026388889
2,4.075694444
0.904109589,3.957638889
0.739726027,4.008333333
0.246575342,99.5375
0.082191781,12.96111111
0.082191781,12.99652778
8,0.897916667
9,5.265277778
1,4.397916667
1,0.002083333
0.493150685,2.092361111
0.410958904,6.350694444
2,0.904166667
6,34.90277778
0.057534247,0.175694444
0.057534247,0.175694444
0.057534247,0.175694444
0.057534247,0.176388889
0.057534247,0.176388889
1,1.151388889
0.328767123,11.25138889
0.082191781,9.086111111
0.082191781,9.083333333
0.082191781,4.152083333
0.082191781,9.083333333
0.082191781,6.161111111
1,0.26875
1,1.061805556
0.410958904,5.88125
0.019178082,1.061805556
0.019178082,1.061805556
0.019178082,1.0625
0.019178082,1.0625
15,0.929861111
0.164383562,4.15625
0.164383562,4.15625
1,10.99027778
0.038356164,10.99027778
0.038356164,10.99027778
0.038356164,10.99027778
1,4.05
1,6.096527778
2,0.888194444
0.164383562,8.035416667
5,13.84375
0.164383562,12.08055556
2,10.11944444
0.575342466,8.872916667
13,10.86666667
1,5.114583333
3,0.002083333
1,0.01875
3,16.7375
2,8.847222222
2,10.89444444
1,4.89375
0.575342466,4.819444444
0.575342466,4.819444444
9,17.55138889
5,39.24236111
5,112.7409722
0.328767123,10.39444444
1,10.95
1,0.080555556
5,4.254166667
3,1.214583333
3,44.26666667
0.076712329,42.29861111
4,10.04930556
9,14.06527778
9,14.06527778
0.575342466,4.229166667
0.410958904,0.009722222
0.016438356,0.068055556
0.016438356,0.068055556
0.016438356,0.06875
0.016438356,0.06875
5,4.243055556
0.076712329,49.75902778
0.076712329,57.86944444
0.076712329,49.75902778
2,0.035416667
7,3.120833333
1,0.913888889
0.493150685,2.206944444
0.164383562,4.231944444
0.493150685,1.211805556
0.164383562,4.23125
0.328767123,4.142361111
0.019178082,43.04236111
0.246575342,4.101388889
3,16.17152778
0.082191781,4.09375
2,0.738194444
0.657534247,6.188888889
0.082191781,9.097916667
10,0.822916667
0.082191781,14.92152778
0.082191781,14.92222222
0.082191781,9.973611111
5,0.774305556
0.164383562,11.11736111
0.164383562,4.108333333
0.082191781,4.1375
0.082191781,4.108333333
0.082191781,12.36458333
3,6.804861111
0.410958904,10.83125
3,6.805555556
0.082191781,2.063888889
0.082191781,2.084027778
2,13.90833333
1,5.915277778
1,2.99375
9,5.01875
2,5.9875
2,2.99375
0.164383562,3.759722222
0.410958904,6.745833333
0.328767123,15.97152778
1,3.878472222
0.164383562,4.078472222
10,57.62222222
4,3.88125
1,153.55
0.082191781,57.82222222
0.082191781,57.82222222
0.328767123,1.222916667
0.082191781,1.222916667
1,15.20902778
0.082191781,0.565972222
0.082191781,0.566666667
0.082191781,0.565972222
0.082191781,0.564583333
0.082191781,0.565277778
0.082191781,0.565277778
1,0.343055556
2,1.875
2,53.51736111
1,10.95347222
1,10.00277778
10,1.149305556
0.328767123,7.10625
0.821917808,0.540972222
0.246575342,7.10625
1,0.526388889
0.082191781,4.245833333
0.164383562,0.98125
0.082191781,6.295138889
3,10.29444444
0.082191781,1.241666667
0.082191781,1.241666667
1,9.151388889
8,1.947916667
0.328767123,53.83055556
0.082191781,6.191666667
0.328767123,0.45625
0.082191781,53.89305556
0.082191781,53.81597222
0.410958904,14.99930556
2,10.94444444
0.575342466,5.178472222
1,0.109027778
1,0.425
3,86.16875
0.082191781,9.045138889
0.038356164,67.75347222
0.246575342,7.984722222
0.575342466,7.980555556
0.008219178,63.14791667
0.575342466,7.980555556
0.008219178,63.14791667
0.01369863,0.145833333
0.076712329,0.139583333
12,143.7069444
0.082191781,3.339583333
2,0.009027778
8,0.092361111
1,0.045138889
0.904109589,11.31319444
0.164383562,9.871527778
0.076712329,217.7875
0.076712329,217.7875
1,1.526388889
8,0.836111111
0.076712329,3.001388889
0.657534247,10.31875
0.575342466,6.790277778
3,6.7875
3,6.786805556
0.164383562,9.634722222
0.164383562,9.634722222
0.164383562,9.635416667
1,1.524305556
1,53.38541667
4,6.025
0.493150685,4.249305556
0.493150685,6.129166667
6,4.531944444
0.082191781,19.28680556
0.164383562,5.99375
0.164383562,4.2875
0.164383562,5.99375
0.164383562,4.243055556
0.164383562,1.159027778
4,4.008333333
0.410958904,7.103472222
3,9.452777778
1,6.074305556
2,0.020833333
5,3.923611111
0.246575342,46.07916667
2,0.015972222
2,0.038888889
6,16.17430556
0.082191781,2.313888889
0.082191781,2.314583333
0.082191781,2.314583333
